province_name,province_id,owner_name_1763,owner_tag_1763,historical_justification_1763_with_source,current_owner_tag,status,confidence
PROV12084,12084,,,,,UNNAMED/placeholder,
PROV12085,12085,,,,,UNNAMED/placeholder,
PROV12086,12086,,,,,UNNAMED/placeholder,
PROV12087,12087,,,,,UNNAMED/placeholder,
PROV12088,12088,,,,,UNNAMED/placeholder,
PROV12089,12089,,,,,UNNAMED/placeholder,
PROV12090,12090,,,,,UNNAMED/placeholder,
PROV12091,12091,,,,,UNNAMED/placeholder,
PROV12092,12092,,,,,UNNAMED/placeholder,
PROV12093,12093,,,,,UNNAMED/placeholder,
PROV12094,12094,,,,,UNNAMED/placeholder,
PROV12095,12095,,,,,UNNAMED/placeholder,
PROV12096,12096,,,,,UNNAMED/placeholder,
Ishasha,12097,,,,NKL,OWNED,
PROV12098,12098,,,,,UNNAMED/placeholder,
Arctic,12099,,,,,UNOWNED,
Tonlé Sap,12100,,,,,UNOWNED,
PROV12101,12101,,,,,UNNAMED/placeholder,
English Channel,12102,,,,,UNOWNED,
PROV12103,12103,,,,,UNNAMED/placeholder,
PROV12104,12104,,,,,UNNAMED/placeholder,
PROV12105,12105,,,,,UNNAMED/placeholder,
Strait of Malacca,12106,,,,,UNOWNED,
PROV12107,12107,,,,,UNNAMED/placeholder,
PROV12108,12108,,,,,UNNAMED/placeholder,
PROV12109,12109,,,,,UNNAMED/placeholder,
PROV12110,12110,,,,,UNNAMED/placeholder,
Pacific,12111,,,,,UNOWNED,
Pacific,12112,,,,,UNOWNED,
Pacific,12113,,,,,UNOWNED,
PROV12114,12114,,,,,UNNAMED/placeholder,
Kammon Strait,12115,,,,,UNOWNED,
PROV12116,12116,,,,,UNNAMED/placeholder,
Philippines,12117,,,,,UNOWNED,
Philippines,12118,,,,,UNOWNED,
PROV12119,12119,,,,,UNNAMED/placeholder,
Davao Gulf,12120,,,,,UNOWNED,
PROV12121,12121,,,,,UNNAMED/placeholder,
PROV12122,12122,,,,,UNNAMED/placeholder,
PROV12123,12123,,,,,UNNAMED/placeholder,
PROV12124,12124,,,,,UNNAMED/placeholder,
PROV12125,12125,,,,,UNNAMED/placeholder,
PROV12126,12126,,,,,UNNAMED/placeholder,
PROV12127,12127,,,,,UNNAMED/placeholder,
Al Kharj,12128,,,,DRY,OWNED,
PROV12129,12129,,,,,UNNAMED/placeholder,
Angbacuozhe,12130,,,,,UNOWNED,
PROV12131,12131,,,,,UNNAMED/placeholder,
PROV12132,12132,,,,,UNNAMED/placeholder,
PROV12133,12133,,,,,UNNAMED/placeholder,
PROV12134,12134,,,,,UNNAMED/placeholder,
PROV12135,12135,,,,,UNNAMED/placeholder,
PROV12136,12136,,,,,UNNAMED/placeholder,
PROV12137,12137,,,,,UNNAMED/placeholder,
PROV12138,12138,,,,,UNNAMED/placeholder,
PROV12139,12139,,,,,UNNAMED/placeholder,
PROV12140,12140,,,,,UNNAMED/placeholder,
PROV12141,12141,,,,,UNNAMED/placeholder,
PROV12142,12142,,,,,UNNAMED/placeholder,
PROV12143,12143,,,,,UNNAMED/placeholder,
PROV12144,12144,,,,,UNNAMED/placeholder,
PROV12145,12145,,,,,UNNAMED/placeholder,
PROV12146,12146,,,,,UNNAMED/placeholder,
PROV12147,12147,,,,,UNNAMED/placeholder,
PROV12148,12148,,,,,UNNAMED/placeholder,
PROV12149,12149,,,,,UNNAMED/placeholder,
PROV12150,12150,,,,,UNNAMED/placeholder,
PROV12151,12151,,,,,UNNAMED/placeholder,
PROV12152,12152,,,,,UNNAMED/placeholder,
PROV12153,12153,,,,,UNNAMED/placeholder,
PROV12154,12154,,,,,UNNAMED/placeholder,
PROV12155,12155,,,,,UNNAMED/placeholder,
PROV12156,12156,,,,,UNNAMED/placeholder,
PROV12157,12157,,,,,UNNAMED/placeholder,
PROV12158,12158,,,,,UNNAMED/placeholder,
PROV12159,12159,,,,,UNNAMED/placeholder,
PROV12160,12160,,,,,UNNAMED/placeholder,
PROV12161,12161,,,,,UNNAMED/placeholder,
PROV12162,12162,,,,,UNNAMED/placeholder,
PROV12163,12163,,,,,UNNAMED/placeholder,
Java,12164,,,,,UNOWNED,
PROV12165,12165,,,,,UNNAMED/placeholder,
Gulf of Thailand,12166,,,,,UNOWNED,
PROV12167,12167,,,,,UNNAMED/placeholder,
PROV12168,12168,,,,,UNNAMED/placeholder,
La Palma,12169,,,,SPA,OWNED,
South China,12170,,,,,UNOWNED,
South China,12171,,,,,UNOWNED,
PROV12172,12172,,,,,UNNAMED/placeholder,
Celebes Sea,12173,,,,,UNOWNED,
Moro Gulf,12174,,,,,UNOWNED,
VIsayan,12175,,,,,UNOWNED,
PROV12176,12176,,,,,UNNAMED/placeholder,
Pacific,12177,,,,,UNOWNED,
East China,12178,,,,,UNOWNED,
Yellow,12179,,,,,UNOWNED,
Bo Hai,12180,,,,,UNOWNED,
Korean Strait,12181,,,,,UNOWNED,
Japan,12182,,,,,UNOWNED,
PROV12183,12183,,,,,UNNAMED/placeholder,
Japan,12184,,,,,UNOWNED,
PROV12185,12185,,,,,UNNAMED/placeholder,
Japan,12186,,,,,UNOWNED,
Tatar Strait,12187,,,,,UNOWNED,
Tatar Strait,12188,,,,,UNOWNED,
Okhotsk,12189,,,,,UNOWNED,
Okhotsk,12190,,,,,UNOWNED,
Okhotsk,12191,,,,,UNOWNED,
Bering,12192,,,,,UNOWNED,
PROV12193,12193,,,,,UNNAMED/placeholder,
Okhotsk,12194,,,,,UNOWNED,
Pacific,12195,,,,,UNOWNED,
Pacific,12196,,,,,UNOWNED,
Pacific,12197,,,,,UNOWNED,
Okhotsk,12198,,,,,UNOWNED,
Onega,12199,,,,,UNOWNED,
Arctic,12200,,,,,UNOWNED,
PROV12201,12201,,,,,UNNAMED/placeholder,
PROV12202,12202,,,,,UNNAMED/placeholder,
Ulleungdo,12203,,,,KOR,OWNED,
Huron,12204,,,,,UNOWNED,
PROV12205,12205,,,,,UNNAMED/placeholder,
PROV12206,12206,,,,,UNNAMED/placeholder,
PROV12207,12207,,,,,UNNAMED/placeholder,
PROV12208,12208,,,,,UNNAMED/placeholder,
Hudson Bay,12209,,,,,UNOWNED,
PROV12210,12210,,,,EGY,OWNED,
PROV12211,12211,,,,,UNNAMED/placeholder,
Pacific,12212,,,,,UNOWNED,
PROV12213,12213,,,,,UNNAMED/placeholder,
Pacific,12214,,,,,UNOWNED,
PROV12215,12215,,,,,UNNAMED/placeholder,
PROV12216,12216,,,,,UNNAMED/placeholder,
Atlantic,12217,,,,,UNOWNED,
PROV12218,12218,,,,,UNNAMED/placeholder,
PROV12219,12219,,,,,UNNAMED/placeholder,
Red,12220,,,,,UNOWNED,
Red,12221,,,,,UNOWNED,
Atlantic,12222,,,,,UNOWNED,
PROV12223,12223,,,,,UNNAMED/placeholder,
PROV12224,12224,,,,,UNNAMED/placeholder,
PROV12225,12225,,,,,UNNAMED/placeholder,
PROV12226,12226,,,,,UNNAMED/placeholder,
PROV12227,12227,,,,,UNNAMED/placeholder,
PROV12228,12228,,,,,UNNAMED/placeholder,
PROV12229,12229,,,,,UNNAMED/placeholder,
PROV12230,12230,,,,,UNNAMED/placeholder,
PROV12231,12231,,,,,UNNAMED/placeholder,
PROV12232,12232,,,,,UNNAMED/placeholder,
PROV12233,12233,,,,,UNNAMED/placeholder,
Celebes,12234,,,,,UNOWNED,
Atlantic,12235,,,,,UNOWNED,
Marah,12236,,,,DRY,OWNED,
PROV12237,12237,,,,,UNNAMED/placeholder,
PROV12238,12238,,,,,UNNAMED/placeholder,
PROV12239,12239,,,,RUS,OWNED,
PROV12240,12240,,,,,UNNAMED/placeholder,
PROV12241,12241,,,,,UNNAMED/placeholder,
PROV12242,12242,,,,,UNNAMED/placeholder,
PROV12243,12243,,,,,UNNAMED/placeholder,
PROV12244,12244,,,,,UNNAMED/placeholder,
PROV12245,12245,,,,,UNNAMED/placeholder,
PROV12246,12246,,,,,UNNAMED/placeholder,
PROV12247,12247,,,,,UNNAMED/placeholder,
PROV12248,12248,,,,,UNNAMED/placeholder,
PROV12249,12249,,,,,UNNAMED/placeholder,
PROV12250,12250,,,,,UNNAMED/placeholder,
Mapang Youngcuo,12251,,,,,UNOWNED,
PROV12252,12252,,,,,UNNAMED/placeholder,
PROV12253,12253,,,,,UNNAMED/placeholder,
Atlantic,12254,,,,,UNOWNED,
Orestiada,12255,,,,TUR,OWNED,
Krk,12256,,,,CRO,OWNED,
PROV12257,12257,,,,,UNNAMED/placeholder,
PROV12258,12258,,,,,UNNAMED/placeholder,
PROV12259,12259,,,,,UNNAMED/placeholder,
Pitt,12260,,,,HAI,OWNED,
PROV12261,12261,,,,,UNNAMED/placeholder,
PROV12262,12262,,,,,UNNAMED/placeholder,
PROV12263,12263,,,,,UNNAMED/placeholder,
Californian Gulf,12264,,,,,UNOWNED,
Baalbek,12265,,,,MLB,OWNED,
PROV12266,12266,,,,,UNNAMED/placeholder,
PROV12267,12267,,,,,UNNAMED/placeholder,
PROV12268,12268,,,,,UNNAMED/placeholder,
PROV12269,12269,,,,,UNNAMED/placeholder,
PROV12270,12270,,,,,UNNAMED/placeholder,
PROV12271,12271,,,,,UNNAMED/placeholder,
PROV12272,12272,,,,RUS,OWNED,
PROV12273,12273,,,,,UNNAMED/placeholder,
PROV12274,12274,,,,,UNNAMED/placeholder,
PROV12275,12275,,,,,UNNAMED/placeholder,
PROV12276,12276,,,,,UNNAMED/placeholder,
PROV12277,12277,,,,,UNNAMED/placeholder,
PROV12278,12278,,,,,UNNAMED/placeholder,
PROV12279,12279,,,,,UNNAMED/placeholder,
PROV12280,12280,,,,,UNNAMED/placeholder,
PROV12281,12281,,,,,UNNAMED/placeholder,
Alaskan Gulf,12282,,,,RUS,OWNED,
PROV12283,12283,,,,,UNNAMED/placeholder,
PROV12284,12284,,,,,UNNAMED/placeholder,
PROV12285,12285,,,,,UNNAMED/placeholder,
PROV12286,12286,,,,,UNNAMED/placeholder,
PROV12287,12287,,,,,UNNAMED/placeholder,
PROV12288,12288,,,,,UNNAMED/placeholder,
PROV12289,12289,,,,,UNNAMED/placeholder,
PROV12290,12290,,,,,UNNAMED/placeholder,
PROV12291,12291,,,,,UNNAMED/placeholder,
PROV12292,12292,,,,,UNNAMED/placeholder,
PROV12293,12293,,,,,UNNAMED/placeholder,
Mandji,12294,,,,LOA,OWNED,
PROV12295,12295,,,,,UNNAMED/placeholder,
PROV12296,12296,,,,,UNNAMED/placeholder,
PROV12297,12297,,,,,UNNAMED/placeholder,
PROV12298,12298,,,,,UNNAMED/placeholder,
PROV12299,12299,,,,,UNNAMED/placeholder,
PROV12300,12300,,,,,UNNAMED/placeholder,
PROV12301,12301,,,,,UNNAMED/placeholder,
PROV12302,12302,,,,,UNNAMED/placeholder,
PROV12303,12303,,,,,UNNAMED/placeholder,
PROV12304,12304,,,,,UNNAMED/placeholder,
PROV12305,12305,,,,,UNNAMED/placeholder,
PROV12306,12306,,,,,UNNAMED/placeholder,
PROV12307,12307,,,,,UNNAMED/placeholder,
Maniitsoq,12308,,,,DEN,OWNED,
PROV12309,12309,,,,,UNNAMED/placeholder,
Mattamuskeet,12310,,,,,UNOWNED,
PROV12311,12311,,,,,UNNAMED/placeholder,
Chichaoua,12312,,,,MOR,OWNED,
Ladoga,12313,,,,,UNOWNED,
PROV12314,12314,,,,,UNNAMED/placeholder,
PROV12315,12315,,,,,UNNAMED/placeholder,
PROV12316,12316,,,,,UNNAMED/placeholder,
PROV12317,12317,,,,,UNNAMED/placeholder,
PROV12318,12318,,,,,UNNAMED/placeholder,
Aral,12319,,,,,UNOWNED,
South Caspian,12320,,,,,UNOWNED,
Central Caspian,12321,,,,,UNOWNED,
Central Caspian,12322,,,,,UNOWNED,
North Caspian,12323,,,,,UNOWNED,
PROV12324,12324,,,,,UNNAMED/placeholder,
PROV12325,12325,,,,,UNNAMED/placeholder,
PROV12326,12326,,,,,UNNAMED/placeholder,
PROV12327,12327,,,,,UNNAMED/placeholder,
South China,12328,,,,,UNOWNED,
PROV12329,12329,,,,,UNNAMED/placeholder,
PROV12330,12330,,,,,UNNAMED/placeholder,
PROV12331,12331,,,,,UNNAMED/placeholder,
PROV12332,12332,,,,,UNNAMED/placeholder,
PROV12333,12333,,,,,UNNAMED/placeholder,
Fuerteventura,12334,,,,SPA,OWNED,
PROV12335,12335,,,,,UNNAMED/placeholder,
PROV12336,12336,,,,,UNNAMED/placeholder,
Lavrentiya,12337,,,,,UNOWNED,
Ammassalik,12338,,,,DEN,OWNED,
PROV12339,12339,,,,,UNNAMED/placeholder,
Masset,12340,,,,,UNOWNED,
PROV12341,12341,,,,,UNNAMED/placeholder,
PROV12342,12342,,,,,UNNAMED/placeholder,
Vasuselka,12343,,,,,UNOWNED,
Saint Andrew,12344,,,,,UNOWNED,
Ittoqqortoormiit,12345,,,,DEN,OWNED,
PROV12346,12346,,,,,UNNAMED/placeholder,
PROV12347,12347,,,,,UNNAMED/placeholder,
PROV12348,12348,,,,,UNNAMED/placeholder,
PROV12349,12349,,,,,UNNAMED/placeholder,
PROV12350,12350,,,,,UNNAMED/placeholder,
PROV12351,12351,,,,,UNNAMED/placeholder,
PROV12352,12352,,,,,UNNAMED/placeholder,
PROV12353,12353,,,,,UNNAMED/placeholder,
PROV12354,12354,,,,,UNNAMED/placeholder,
PROV12355,12355,,,,,UNNAMED/placeholder,
PROV12356,12356,,,,,UNNAMED/placeholder,
PROV12357,12357,,,,,UNNAMED/placeholder,
Kyoga,12358,,,,,UNOWNED,
PROV12359,12359,,,,,UNNAMED/placeholder,
PROV12360,12360,,,,,UNNAMED/placeholder,
PROV12361,12361,,,,,UNNAMED/placeholder,
PROV12362,12362,,,,,UNNAMED/placeholder,
Gova,12363,,,,RWA,OWNED,
PROV12364,12364,,,,,UNNAMED/placeholder,
Bundibugyo,12365,,,,BNY,OWNED,
PROV12366,12366,,,,,UNNAMED/placeholder,
PROV12367,12367,,,,,UNNAMED/placeholder,
PROV12368,12368,,,,,UNNAMED/placeholder,
PROV12369,12369,,,,,UNNAMED/placeholder,
Nyakanazi,12370,,,,KRG,OWNED,
PROV12371,12371,,,,,UNNAMED/placeholder,
PROV12372,12372,,,,,UNNAMED/placeholder,
Rumonge,12373,,,,LUG,OWNED,
PROV12374,12374,,,,,UNNAMED/placeholder,
PROV12375,12375,,,,,UNNAMED/placeholder,
PROV12376,12376,,,,,UNNAMED/placeholder,
PROV12377,12377,,,,,UNNAMED/placeholder,
PROV12378,12378,,,,,UNNAMED/placeholder,
PROV12379,12379,,,,,UNNAMED/placeholder,
PROV12380,12380,,,,,UNNAMED/placeholder,
Nasiselka,12381,,,,,UNOWNED,
PROV12382,12382,,,,,UNNAMED/placeholder,
PROV12383,12383,,,,,UNNAMED/placeholder,
PROV12384,12384,,,,,UNNAMED/placeholder,
PROV12385,12385,,,,,UNNAMED/placeholder,
PROV12386,12386,,,,,UNNAMED/placeholder,
PROV12387,12387,,,,,UNNAMED/placeholder,
PROV12388,12388,,,,,UNNAMED/placeholder,
PROV12389,12389,,,,,UNNAMED/placeholder,
PROV12390,12390,,,,,UNNAMED/placeholder,
PROV12391,12391,,,,,UNNAMED/placeholder,
PROV12392,12392,,,,,UNNAMED/placeholder,
PROV12393,12393,,,,,UNNAMED/placeholder,
PROV12394,12394,,,,,UNNAMED/placeholder,
PROV12395,12395,,,,,UNNAMED/placeholder,
Galapagos,12396,,,,,UNOWNED,
PROV12397,12397,,,,,UNNAMED/placeholder,
PROV12398,12398,,,,,UNNAMED/placeholder,
PROV12399,12399,,,,,UNNAMED/placeholder,
PROV12400,12400,,,,,UNNAMED/placeholder,
PROV12401,12401,,,,,UNNAMED/placeholder,
PROV12402,12402,,,,,UNNAMED/placeholder,
PROV12403,12403,,,,,UNNAMED/placeholder,
PROV12404,12404,,,,,UNNAMED/placeholder,
PROV12405,12405,,,,,UNNAMED/placeholder,
PROV12406,12406,,,,,UNNAMED/placeholder,
PROV12407,12407,,,,,UNNAMED/placeholder,
PROV12408,12408,,,,,UNNAMED/placeholder,
PROV12409,12409,,,,,UNNAMED/placeholder,
PROV12410,12410,,,,RUS,OWNED,
PROV12411,12411,,,,,UNNAMED/placeholder,
Naknek,12412,,,,,UNOWNED,
PROV12413,12413,,,,,UNNAMED/placeholder,
PROV12414,12414,,,,,UNNAMED/placeholder,
PROV12415,12415,,,,,UNNAMED/placeholder,
PROV12416,12416,,,,,UNNAMED/placeholder,
PROV12417,12417,,,,,UNNAMED/placeholder,
PROV12418,12418,,,,,UNNAMED/placeholder,
PROV12419,12419,,,,,UNNAMED/placeholder,
Arctic,12420,,,,,UNOWNED,
PROV12421,12421,,,,,UNNAMED/placeholder,
Beacharof,12422,,,,,UNOWNED,
PROV12423,12423,,,,,UNNAMED/placeholder,
PROV12424,12424,,,,,UNNAMED/placeholder,
Peruvian Pacific,12425,,,,,UNOWNED,
Pacific,12426,,,,,UNOWNED,
PROV12427,12427,,,,,UNNAMED/placeholder,
Pacific,12428,,,,,UNOWNED,
PROV12429,12429,,,,,UNNAMED/placeholder,
PROV12430,12430,,,,,UNNAMED/placeholder,
PROV12431,12431,,,,,UNNAMED/placeholder,
PROV12432,12432,,,,,UNNAMED/placeholder,
PROV12433,12433,,,,,UNNAMED/placeholder,
PROV12434,12434,,,,,UNNAMED/placeholder,
PROV12435,12435,,,,,UNNAMED/placeholder,
PROV12436,12436,,,,,UNNAMED/placeholder,
PROV12437,12437,,,,,UNNAMED/placeholder,
PROV12438,12438,,,,,UNNAMED/placeholder,
PROV12439,12439,,,,,UNNAMED/placeholder,
Iliamna,12440,,,,,UNOWNED,
PROV12441,12441,,,,,UNNAMED/placeholder,
PROV12442,12442,,,,,UNNAMED/placeholder,
Hudson Bay,12443,,,,,UNOWNED,
As Suwar,12444,,,,TUR,OWNED,
Hudson Bay,12445,,,,,UNOWNED,
Hudson Bay,12446,,,,,UNOWNED,
PROV12447,12447,,,,,UNNAMED/placeholder,
Hudson Bay,12448,,,,,UNOWNED,
Hudson Bay,12449,,,,,UNOWNED,
Baffin Bay,12450,,,,,UNOWNED,
Baffin Bay,12451,,,,,UNOWNED,
Gulf of St Lawrence,12452,,,,,UNOWNED,
Gulf of St Lawrence,12453,,,,,UNOWNED,
Gulf of St Lawrence,12454,,,,,UNOWNED,
Atlantic,12455,,,,,UNOWNED,
Atlantic,12456,,,,,UNOWNED,
Atlantic,12457,,,,,UNOWNED,
PROV12458,12458,,,,,UNNAMED/placeholder,
PROV12459,12459,,,,,UNNAMED/placeholder,
PROV12460,12460,,,,,UNNAMED/placeholder,
PROV12461,12461,,,,,UNNAMED/placeholder,
PROV12462,12462,,,,,UNNAMED/placeholder,
PROV12463,12463,,,,,UNNAMED/placeholder,
PROV12464,12464,,,,,UNNAMED/placeholder,
PROV12465,12465,,,,,UNNAMED/placeholder,
PROV12466,12466,,,,,UNNAMED/placeholder,
PROV12467,12467,,,,,UNNAMED/placeholder,
PROV12468,12468,,,,,UNNAMED/placeholder,
PROV12469,12469,,,,,UNNAMED/placeholder,
PROV12470,12470,,,,,UNNAMED/placeholder,
PROV12471,12471,,,,,UNNAMED/placeholder,
PROV12472,12472,,,,,UNNAMED/placeholder,
PROV12473,12473,,,,,UNNAMED/placeholder,
PROV12474,12474,,,,,UNNAMED/placeholder,
PROV12475,12475,,,,,UNNAMED/placeholder,
PROV12476,12476,,,,,UNNAMED/placeholder,
PROV12477,12477,,,,,UNNAMED/placeholder,
PROV12478,12478,,,,,UNNAMED/placeholder,
PROV12479,12479,,,,,UNNAMED/placeholder,
PROV12480,12480,,,,,UNNAMED/placeholder,
PROV12481,12481,,,,,UNNAMED/placeholder,
PROV12482,12482,,,,,UNNAMED/placeholder,
PROV12483,12483,,,,,UNNAMED/placeholder,
PROV12484,12484,,,,,UNNAMED/placeholder,
PROV12485,12485,,,,,UNNAMED/placeholder,
PROV12486,12486,,,,,UNNAMED/placeholder,
PROV12487,12487,,,,,UNNAMED/placeholder,
PROV12488,12488,,,,,UNNAMED/placeholder,
PROV12489,12489,,,,,UNNAMED/placeholder,
PROV12490,12490,,,,,UNNAMED/placeholder,
PROV12491,12491,,,,,UNNAMED/placeholder,
Clark,12492,,,,,UNOWNED,
Vatnajokull,12493,,,,,UNOWNED,
Pulicat,12494,,,,,UNOWNED,
Okeechobee,12495,,,,,UNOWNED,
PROV12496,12496,,,,,UNNAMED/placeholder,
PROV12497,12497,,,,,UNNAMED/placeholder,
Novoarkhangelsk,12498,,,,,UNOWNED,
PROV12499,12499,,,,RUS,OWNED,
PROV12500,12500,,,,,UNNAMED/placeholder,
Calcasieu,12501,,,,,UNOWNED,
PROV12502,12502,,,,,UNNAMED/placeholder,
Shagala,12503,,,,,UNOWNED,
PROV12504,12504,,,,,UNNAMED/placeholder,
PROV12505,12505,,,,,UNNAMED/placeholder,
PROV12506,12506,,,,,UNNAMED/placeholder,
PROV12507,12507,,,,,UNNAMED/placeholder,
PROV12508,12508,,,,,UNNAMED/placeholder,
PROV12509,12509,,,,,UNNAMED/placeholder,
PROV12510,12510,,,,,UNNAMED/placeholder,
PROV12511,12511,,,,,UNNAMED/placeholder,
PROV12512,12512,,,,,UNNAMED/placeholder,
PROV12513,12513,,,,,UNNAMED/placeholder,
PROV12514,12514,,,,,UNNAMED/placeholder,
PROV12515,12515,,,,,UNNAMED/placeholder,
PROV12516,12516,,,,,UNNAMED/placeholder,
PROV12517,12517,,,,,UNNAMED/placeholder,
PROV12518,12518,,,,RUS,OWNED,
PROV12519,12519,,,,,UNNAMED/placeholder,
PROV12520,12520,,,,EGY,OWNED,
Boma,12521,,,,KKG,OWNED,
PROV12522,12522,,,,EGY,OWNED,
PROV12523,12523,,,,,UNNAMED/placeholder,
PROV12524,12524,,,,,UNNAMED/placeholder,
Fougamou,12525,,,,,UNOWNED,
Nguruka,12526,,,,,UNOWNED,
PROV12527,12527,,,,,UNNAMED/placeholder,
PROV12528,12528,,,,,UNNAMED/placeholder,
PROV12529,12529,,,,,UNNAMED/placeholder,
PROV12530,12530,,,,RUS,OWNED,
PROV12531,12531,,,,HOR,OWNED,
PROV12532,12532,,,,,UNNAMED/placeholder,
PROV12533,12533,,,,,UNNAMED/placeholder,
PROV12534,12534,,,,,UNNAMED/placeholder,
PROV12535,12535,,,,,UNNAMED/placeholder,
Atlantic,12536,,,,,UNOWNED,
PROV12537,12537,,,,SIK,OWNED,
PROV12538,12538,,,,,UNNAMED/placeholder,
Atlantic,12539,,,,,UNOWNED,
PROV12540,12540,,,,,UNNAMED/placeholder,
Atlantic,12541,,,,,UNOWNED,
Grande Riviere,12542,,,,,UNOWNED,
PROV12543,12543,,,,,UNNAMED/placeholder,
Atlantic,12544,,,,,UNOWNED,
Nicosia,12545,,,,TUR,OWNED,
Tyrrhenian,12546,,,,,UNOWNED,
PROV12547,12547,,,,,UNNAMED/placeholder,
Atlantic,12548,,,,,UNOWNED,
In Amguel,12549,,,,,UNOWNED,
An Nimas,12550,,,,DRY,OWNED,
Caribbean,12551,,,,,UNOWNED,
Atlantic,12552,,,,,UNOWNED,
Harad,12553,,,,DRY,OWNED,
Baffin Bay,12554,,,,,UNOWNED,
Atlantic,12555,,,,,UNOWNED,
Baffin Bay,12556,,,,,UNOWNED,
PROV12557,12557,,,,,UNNAMED/placeholder,
PROV12558,12558,,,,,UNNAMED/placeholder,
PROV12559,12559,,,,,UNNAMED/placeholder,
PROV12560,12560,,,,,UNNAMED/placeholder,
PROV12561,12561,,,,,UNNAMED/placeholder,
PROV12562,12562,,,,,UNNAMED/placeholder,
PROV12563,12563,,,,,UNNAMED/placeholder,
PROV12564,12564,,,,,UNNAMED/placeholder,
PROV12565,12565,,,,,UNNAMED/placeholder,
PROV12566,12566,,,,,UNNAMED/placeholder,
PROV12567,12567,,,,,UNNAMED/placeholder,
PROV12568,12568,,,,,UNNAMED/placeholder,
PROV12569,12569,,,,,UNNAMED/placeholder,
PROV12570,12570,,,,,UNNAMED/placeholder,
PROV12571,12571,,,,,UNNAMED/placeholder,
PROV12572,12572,,,,,UNNAMED/placeholder,
PROV12573,12573,,,,,UNNAMED/placeholder,
PROV12574,12574,,,,,UNNAMED/placeholder,
PROV12575,12575,,,,,UNNAMED/placeholder,
PROV12576,12576,,,,,UNNAMED/placeholder,
PROV12577,12577,,,,,UNNAMED/placeholder,
PROV12578,12578,,,,,UNNAMED/placeholder,
PROV12579,12579,,,,,UNNAMED/placeholder,
PROV12580,12580,,,,,UNNAMED/placeholder,
PROV12581,12581,,,,,UNNAMED/placeholder,
PROV12582,12582,,,,,UNNAMED/placeholder,
PROV12583,12583,,,,,UNNAMED/placeholder,
PROV12584,12584,,,,,UNNAMED/placeholder,
PROV12585,12585,,,,,UNNAMED/placeholder,
PROV12586,12586,,,,,UNNAMED/placeholder,
PROV12587,12587,,,,,UNNAMED/placeholder,
PROV12588,12588,,,,,UNNAMED/placeholder,
PROV12589,12589,,,,,UNNAMED/placeholder,
PROV12590,12590,,,,,UNNAMED/placeholder,
PROV12591,12591,,,,,UNNAMED/placeholder,
PROV12592,12592,,,,,UNNAMED/placeholder,
Nunivak,12593,,,,,UNOWNED,
PROV12594,12594,,,,,UNNAMED/placeholder,
PROV12595,12595,,,,,UNNAMED/placeholder,
PROV12596,12596,,,,,UNNAMED/placeholder,
PROV12597,12597,,,,,UNNAMED/placeholder,
PROV12598,12598,,,,,UNNAMED/placeholder,
PROV12599,12599,,,,,UNNAMED/placeholder,
Saroma,12600,,,,,UNOWNED,
PROV12601,12601,,,,,UNNAMED/placeholder,
PROV12602,12602,,,,,UNNAMED/placeholder,
Grand Lagoon,12603,,,,,UNOWNED,
PROV12604,12604,,,,,UNNAMED/placeholder,
PROV12605,12605,,,,,UNNAMED/placeholder,
PROV12606,12606,,,,,UNNAMED/placeholder,
PROV12607,12607,,,,,UNNAMED/placeholder,
PROV12608,12608,,,,,UNNAMED/placeholder,
PROV12609,12609,,,,,UNNAMED/placeholder,
PROV12610,12610,,,,,UNNAMED/placeholder,
PROV12611,12611,,,,,UNNAMED/placeholder,
PROV12612,12612,,,,,UNNAMED/placeholder,
PROV12613,12613,,,,,UNNAMED/placeholder,
PROV12614,12614,,,,,UNNAMED/placeholder,
PROV12615,12615,,,,,UNNAMED/placeholder,
PROV12616,12616,,,,,UNNAMED/placeholder,
PROV12617,12617,,,,,UNNAMED/placeholder,
PROV12618,12618,,,,,UNNAMED/placeholder,
PROV12619,12619,,,,,UNNAMED/placeholder,
Langon,12620,,,,FRA,OWNED,
PROV12621,12621,,,,,UNNAMED/placeholder,
PROV12622,12622,,,,,UNNAMED/placeholder,
PROV12623,12623,,,,,UNNAMED/placeholder,
PROV12624,12624,,,,,UNNAMED/placeholder,
PROV12625,12625,,,,,UNNAMED/placeholder,
PROV12626,12626,,,,,UNNAMED/placeholder,
PROV12627,12627,,,,RUS,OWNED,
Bukavu,12628,,,,RWA,OWNED,
PROV12629,12629,,,,,UNNAMED/placeholder,
PROV12630,12630,,,,,UNNAMED/placeholder,
PROV12631,12631,,,,,UNNAMED/placeholder,
PROV12632,12632,,,,,UNNAMED/placeholder,
PROV12633,12633,,,,,UNNAMED/placeholder,
PROV12634,12634,,,,,UNNAMED/placeholder,
PROV12635,12635,,,,,UNNAMED/placeholder,
PROV12636,12636,,,,,UNNAMED/placeholder,
PROV12637,12637,,,,,UNNAMED/placeholder,
PROV12638,12638,,,,,UNNAMED/placeholder,
PROV12639,12639,,,,,UNNAMED/placeholder,
PROV12640,12640,,,,,UNNAMED/placeholder,
PROV12641,12641,,,,,UNNAMED/placeholder,
PROV12642,12642,,,,,UNNAMED/placeholder,
PROV12643,12643,,,,,UNNAMED/placeholder,
PROV12644,12644,,,,RUS,OWNED,
PROV12645,12645,,,,RUS,OWNED,
