province_id,province_name,owner_tag,province_rank,culture,religion,trade_goods,total_pops,assessment_note
11671,PROV11671,,settlement,,,,0,sea/wasteland placeholder
11672,PROV11672,,settlement,,,,0,sea/wasteland placeholder
11673,PROV11673,,settlement,,,,0,sea/wasteland placeholder
11674,PROV11674,,settlement,,,,0,sea/wasteland placeholder
11675,PROV11675,,settlement,,,,0,sea/wasteland placeholder
11676,PROV11676,,settlement,,,,0,sea/wasteland placeholder
11677,PROV11677,,settlement,,,,0,sea/wasteland placeholder
11678,PROV11678,,settlement,,,,0,sea/wasteland placeholder
11679,PROV11679,,settlement,,,,0,sea/wasteland placeholder
11680,PROV11680,,settlement,,,,0,sea/wasteland placeholder
11681,PROV11681,,settlement,,,,0,sea/wasteland placeholder
11682,PROV11682,,settlement,,,,0,sea/wasteland placeholder
11683,PROV11683,,settlement,,,,0,sea/wasteland placeholder
11684,PROV11684,,settlement,,,,0,sea/wasteland placeholder
11685,PROV11685,,settlement,,,,0,sea/wasteland placeholder
11686,PROV11686,,settlement,,,,0,sea/wasteland placeholder
11687,PROV11687,,settlement,,,,0,sea/wasteland placeholder
11688,PROV11688,,settlement,,,,0,sea/wasteland placeholder
11689,PROV11689,,settlement,,,,0,sea/wasteland placeholder
11690,PROV11690,,settlement,,,,0,sea/wasteland placeholder
11691,PROV11691,,settlement,,,,0,sea/wasteland placeholder
11692,PROV11692,,settlement,,,,0,sea/wasteland placeholder
11693,PROV11693,,settlement,,,,0,sea/wasteland placeholder
11694,PROV11694,,settlement,,,,0,sea/wasteland placeholder
11695,PROV11695,,settlement,,,,0,sea/wasteland placeholder
11696,PROV11696,,settlement,,,,0,sea/wasteland placeholder
11697,PROV11697,,settlement,,,,0,sea/wasteland placeholder
11698,PROV11698,,settlement,,,,0,sea/wasteland placeholder
11699,Zhari Namco,,settlement,,,,0,
11700,Dang Reyongcuo,,settlement,,,,0,
11701,PROV11701,,settlement,,,,0,sea/wasteland placeholder
11702,North,,settlement,,,,0,
11703,PROV11703,,settlement,,,,0,sea/wasteland placeholder
11704,Gyaring,,settlement,,,,0,
11705,PROV11705,,settlement,,,,0,sea/wasteland placeholder
11706,PROV11706,,settlement,,,,0,sea/wasteland placeholder
11707,PROV11707,,settlement,,,,0,sea/wasteland placeholder
11708,PROV11708,,settlement,,,,0,sea/wasteland placeholder
11709,PROV11709,,settlement,,,,0,sea/wasteland placeholder
11710,PROV11710,,settlement,,,,0,sea/wasteland placeholder
11711,PROV11711,,settlement,,,,0,sea/wasteland placeholder
11712,PROV11712,,settlement,,,,0,sea/wasteland placeholder
11713,PROV11713,,settlement,,,,0,sea/wasteland placeholder
11714,PROV11714,,settlement,,,,0,sea/wasteland placeholder
11715,PROV11715,,settlement,,,,0,sea/wasteland placeholder
11716,PROV11716,,settlement,,,,0,sea/wasteland placeholder
11717,PROV11717,,settlement,,,,0,sea/wasteland placeholder
11718,PROV11718,,settlement,,,,0,sea/wasteland placeholder
11719,PROV11719,,settlement,,,,0,sea/wasteland placeholder
11720,PROV11720,,settlement,,,,0,sea/wasteland placeholder
11721,PROV11721,,settlement,,,,0,sea/wasteland placeholder
11722,PROV11722,,settlement,,,,0,sea/wasteland placeholder
11723,PROV11723,,settlement,,,,0,sea/wasteland placeholder
11724,PROV11724,,settlement,,,,0,sea/wasteland placeholder
11725,PROV11725,,settlement,,,,0,sea/wasteland placeholder
11726,PROV11726,,settlement,,,,0,sea/wasteland placeholder
11727,PROV11727,,settlement,,,,0,sea/wasteland placeholder
11728,PROV11728,,settlement,,,,0,sea/wasteland placeholder
11729,PROV11729,,settlement,,,,0,sea/wasteland placeholder
11730,PROV11730,,settlement,,,,0,sea/wasteland placeholder
11731,PROV11731,,settlement,,,,0,sea/wasteland placeholder
11732,Al Lith,EGY,settlement,bedouin,sunni,fish,8,
11733,PROV11733,,settlement,,,,0,sea/wasteland placeholder
11734,PROV11734,,settlement,,,,0,sea/wasteland placeholder
11735,PROV11735,,settlement,,,,0,sea/wasteland placeholder
11736,PROV11736,,settlement,,,,0,sea/wasteland placeholder
11737,PROV11737,,settlement,,,,0,sea/wasteland placeholder
11738,PROV11738,,settlement,,,,0,sea/wasteland placeholder
11739,PROV11739,,settlement,,,,0,sea/wasteland placeholder
11740,PROV11740,,settlement,,,,0,sea/wasteland placeholder
11741,PROV11741,,settlement,,,,0,sea/wasteland placeholder
11742,PROV11742,,settlement,,,,0,sea/wasteland placeholder
11743,PROV11743,,settlement,,,,0,sea/wasteland placeholder
11744,PROV11744,,settlement,,,,0,sea/wasteland placeholder
11745,PROV11745,,settlement,,,,0,sea/wasteland placeholder
11746,PROV11746,,settlement,,,,0,sea/wasteland placeholder
11747,PROV11747,,settlement,,,,0,sea/wasteland placeholder
11748,PROV11748,,settlement,,,,0,sea/wasteland placeholder
11749,PROV11749,,settlement,,,,0,sea/wasteland placeholder
11750,PROV11750,,settlement,,,,0,sea/wasteland placeholder
11751,PROV11751,,settlement,,,,0,sea/wasteland placeholder
11752,PROV11752,,settlement,,,,0,sea/wasteland placeholder
11753,PROV11753,,settlement,,,,0,sea/wasteland placeholder
11754,PROV11754,,settlement,,,,0,sea/wasteland placeholder
11755,PROV11755,,settlement,,,,0,sea/wasteland placeholder
11756,PROV11756,,settlement,,,,0,sea/wasteland placeholder
11757,PROV11757,,settlement,,,,0,sea/wasteland placeholder
11758,PROV11758,,settlement,,,,0,sea/wasteland placeholder
11759,PROV11759,,settlement,,,,0,sea/wasteland placeholder
11760,PROV11760,,settlement,,,,0,sea/wasteland placeholder
11761,PROV11761,,settlement,,,,0,sea/wasteland placeholder
11762,PROV11762,,settlement,,,,0,sea/wasteland placeholder
11763,PROV11763,,settlement,,,,0,sea/wasteland placeholder
11764,PROV11764,,settlement,,,,0,sea/wasteland placeholder
11765,PROV11765,,settlement,,,,0,sea/wasteland placeholder
11766,PROV11766,,settlement,,,,0,sea/wasteland placeholder
11767,PROV11767,,settlement,,,,0,sea/wasteland placeholder
11768,PROV11768,,settlement,,,,0,sea/wasteland placeholder
11769,PROV11769,,settlement,,,,0,sea/wasteland placeholder
11770,PROV11770,,settlement,,,,0,sea/wasteland placeholder
11771,PROV11771,,settlement,,,,0,sea/wasteland placeholder
11772,PROV11772,,settlement,,,,0,sea/wasteland placeholder
11773,PROV11773,,settlement,,,,0,sea/wasteland placeholder
11774,PROV11774,,settlement,,,,0,sea/wasteland placeholder
11775,PROV11775,,settlement,,,,0,sea/wasteland placeholder
11776,PROV11776,,settlement,,,,0,sea/wasteland placeholder
11777,PROV11777,,settlement,,,,0,sea/wasteland placeholder
11778,PROV11778,,settlement,,,,0,sea/wasteland placeholder
11779,PROV11779,,settlement,,,,0,sea/wasteland placeholder
11780,PROV11780,,settlement,,,,0,sea/wasteland placeholder
11781,PROV11781,,settlement,,,,0,sea/wasteland placeholder
11782,PROV11782,,settlement,,,,0,sea/wasteland placeholder
11783,PROV11783,,settlement,,,,0,sea/wasteland placeholder
11784,PROV11784,,settlement,,,,0,sea/wasteland placeholder
11785,PROV11785,,settlement,,,,0,sea/wasteland placeholder
11786,PROV11786,,settlement,,,,0,sea/wasteland placeholder
11787,PROV11787,,settlement,,,,0,sea/wasteland placeholder
11788,PROV11788,,settlement,,,,0,sea/wasteland placeholder
11789,PROV11789,,settlement,,,,0,sea/wasteland placeholder
11790,PROV11790,,settlement,,,,0,sea/wasteland placeholder
11791,PROV11791,,settlement,,,,0,sea/wasteland placeholder
11792,PROV11792,,settlement,,,,0,sea/wasteland placeholder
11793,PROV11793,,settlement,,,,0,sea/wasteland placeholder
11794,PROV11794,,settlement,,,,0,sea/wasteland placeholder
11795,PROV11795,,settlement,,,,0,sea/wasteland placeholder
11796,PROV11796,,settlement,,,,0,sea/wasteland placeholder
11797,PROV11797,,settlement,,,,0,sea/wasteland placeholder
11798,PROV11798,,settlement,,,,0,sea/wasteland placeholder
11799,PROV11799,,settlement,,,,0,sea/wasteland placeholder
11800,PROV11800,,settlement,,,,0,sea/wasteland placeholder
11801,PROV11801,,settlement,,,,0,sea/wasteland placeholder
11802,PROV11802,,settlement,,,,0,sea/wasteland placeholder
11803,PROV11803,,settlement,,,,0,sea/wasteland placeholder
11804,PROV11804,,settlement,,,,0,sea/wasteland placeholder
11805,PROV11805,,settlement,,,,0,sea/wasteland placeholder
11806,PROV11806,,settlement,,,,0,sea/wasteland placeholder
11807,PROV11807,,settlement,,,,0,sea/wasteland placeholder
11808,PROV11808,,settlement,,,,0,sea/wasteland placeholder
11809,PROV11809,,settlement,,,,0,sea/wasteland placeholder
11810,PROV11810,,settlement,,,,0,sea/wasteland placeholder
11811,PROV11811,,settlement,,,,0,sea/wasteland placeholder
11812,PROV11812,,settlement,,,,0,sea/wasteland placeholder
11813,PROV11813,,settlement,,,,0,sea/wasteland placeholder
11814,PROV11814,,settlement,,,,0,sea/wasteland placeholder
11815,PROV11815,,settlement,,,,0,sea/wasteland placeholder
11816,PROV11816,,settlement,,,,0,sea/wasteland placeholder
11817,PROV11817,,settlement,,,,0,sea/wasteland placeholder
11818,PROV11818,,settlement,,,,0,sea/wasteland placeholder
11819,PROV11819,,settlement,samoyed,mari,wood,0,
11820,PROV11820,,settlement,,,,0,sea/wasteland placeholder
11821,PROV11821,,settlement,,,,0,sea/wasteland placeholder
11822,PROV11822,,settlement,,,,0,sea/wasteland placeholder
11823,PROV11823,,settlement,,,,0,sea/wasteland placeholder
11824,PROV11824,,settlement,,,,0,sea/wasteland placeholder
11825,PROV11825,,settlement,,,,0,sea/wasteland placeholder
11826,PROV11826,,settlement,,,,0,sea/wasteland placeholder
11827,PROV11827,,settlement,,,,0,sea/wasteland placeholder
11828,PROV11828,,settlement,,,,0,sea/wasteland placeholder
11829,PROV11829,,settlement,,,,0,sea/wasteland placeholder
11830,PROV11830,,settlement,,,,0,sea/wasteland placeholder
11831,PROV11831,,settlement,,,,0,sea/wasteland placeholder
11832,PROV11832,,settlement,,,,0,sea/wasteland placeholder
11833,PROV11833,,settlement,,,,0,sea/wasteland placeholder
11834,PROV11834,,settlement,,,,0,sea/wasteland placeholder
11835,PROV11835,,settlement,,,,0,sea/wasteland placeholder
11836,PROV11836,,settlement,,,,0,sea/wasteland placeholder
11837,PROV11837,,settlement,,,,0,sea/wasteland placeholder
11838,PROV11838,,settlement,,,,0,sea/wasteland placeholder
11839,PROV11839,,settlement,,,,0,sea/wasteland placeholder
11840,PROV11840,,settlement,,,,0,sea/wasteland placeholder
11841,PROV11841,,settlement,,,,0,sea/wasteland placeholder
11842,PROV11842,,settlement,,,,0,sea/wasteland placeholder
11843,PROV11843,,settlement,,,,0,sea/wasteland placeholder
11844,PROV11844,,settlement,,,,0,sea/wasteland placeholder
11845,PROV11845,,settlement,,,,0,sea/wasteland placeholder
11846,PROV11846,,settlement,,,,0,sea/wasteland placeholder
11847,PROV11847,,settlement,samoyed,mari,wood,0,
11848,PROV11848,,settlement,,,,0,sea/wasteland placeholder
11849,PROV11849,,settlement,,,,0,sea/wasteland placeholder
11850,PROV11850,,settlement,,,,0,sea/wasteland placeholder
11851,PROV11851,,settlement,,,,0,sea/wasteland placeholder
11852,PROV11852,,settlement,,,,0,sea/wasteland placeholder
11853,PROV11853,,settlement,,,,0,sea/wasteland placeholder
11854,PROV11854,,settlement,samoyed,mari,wood,0,
11855,PROV11855,,settlement,,,,0,sea/wasteland placeholder
11856,PROV11856,,settlement,,,,0,sea/wasteland placeholder
11857,PROV11857,,settlement,,,,0,sea/wasteland placeholder
11858,Ifrane,MOR,settlement,moroccan,sunni,livestock,14,
11859,Michigan,,settlement,,,,0,
11860,PROV11860,,settlement,samoyed,mari,wood,0,
11861,PROV11861,,settlement,,,,0,sea/wasteland placeholder
11862,PROV11862,,settlement,,,,0,sea/wasteland placeholder
11863,PROV11863,,settlement,,,,0,sea/wasteland placeholder
11864,PROV11864,,settlement,,,,0,sea/wasteland placeholder
11865,PROV11865,,settlement,,,,0,sea/wasteland placeholder
11866,PROV11866,,settlement,,,,0,sea/wasteland placeholder
11867,PROV11867,,settlement,samoyed,orthodox,wood,0,
11868,Hayjanah,TUR,settlement,levantine,sunni,grain,10,
11869,PROV11869,,settlement,,,,0,sea/wasteland placeholder
11870,PROV11870,,settlement,,,,0,sea/wasteland placeholder
11871,PROV11871,,settlement,,,,0,sea/wasteland placeholder
11872,PROV11872,,settlement,,,,0,sea/wasteland placeholder
11873,PROV11873,,settlement,,,,0,sea/wasteland placeholder
11874,PROV11874,,settlement,,,,0,sea/wasteland placeholder
11875,Lower Ugrashik,,settlement,,,,0,
11876,PROV11876,,settlement,,,,0,sea/wasteland placeholder
11877,PROV11877,,settlement,,,,0,sea/wasteland placeholder
11878,PROV11878,,settlement,,,,0,sea/wasteland placeholder
11879,PROV11879,,settlement,,,,0,sea/wasteland placeholder
11880,PROV11880,,settlement,,,,0,sea/wasteland placeholder
11881,PROV11881,,settlement,,,,0,sea/wasteland placeholder
11882,PROV11882,,settlement,,,,0,sea/wasteland placeholder
11883,PROV11883,,settlement,,,,0,sea/wasteland placeholder
11884,PROV11884,,settlement,,,,0,sea/wasteland placeholder
11885,PROV11885,,settlement,,,,0,sea/wasteland placeholder
11886,PROV11886,,settlement,,,,0,sea/wasteland placeholder
11887,PROV11887,,settlement,,,,0,sea/wasteland placeholder
11888,PROV11888,,settlement,,,,0,sea/wasteland placeholder
11889,PROV11889,,settlement,,,,0,sea/wasteland placeholder
11890,PROV11890,,settlement,,,,0,sea/wasteland placeholder
11891,PROV11891,,settlement,,,,0,sea/wasteland placeholder
11892,PROV11892,,settlement,,,,0,sea/wasteland placeholder
11893,PROV11893,,settlement,,,,0,sea/wasteland placeholder
11894,PROV11894,,settlement,,,,0,sea/wasteland placeholder
11895,PROV11895,,settlement,,,,0,sea/wasteland placeholder
11896,PROV11896,,settlement,,,,0,sea/wasteland placeholder
11897,PROV11897,,settlement,,,,0,sea/wasteland placeholder
11898,PROV11898,,settlement,,,,0,sea/wasteland placeholder
11899,PROV11899,,settlement,,,,0,sea/wasteland placeholder
11900,Santorini,TUR,settlement,greek,orthodox,dye,5,
11901,Gulf of Sidra,,settlement,,,,0,
11902,Mediterranean,,settlement,,,,0,
11903,Atlantic,,settlement,,,,0,
11904,Tyrrhenian,,settlement,,,,0,
11905,Mediterranean,,settlement,,,,0,
11906,Mediterranean,,settlement,,,,0,
11907,Mediterranean,,settlement,,,,0,
11908,Balearic,,settlement,,,,0,
11909,Levante,,settlement,,,,0,
11910,Mediterranean,,settlement,,,,0,
11911,Alborán,,settlement,,,,0,
11912,Atlantic,,settlement,,,,0,
11913,Atlantic,,settlement,,,,0,
11914,Madrakah,EGY,settlement,bedouin,sunni,textile_fibres,6,
11915,Atlantic,,settlement,,,,0,
11916,Atlantic,,settlement,,,,0,
11917,PROV11917,,settlement,,,,0,sea/wasteland placeholder
11918,Cantabrian,,settlement,,,,0,
11919,Bay of Biscay,,settlement,,,,0,
11920,Atlantic,,settlement,,,,0,
11921,Atlantic,,settlement,,,,0,
11922,Atlantic,,settlement,,,,0,
11923,PROV11923,,settlement,,,,0,sea/wasteland placeholder
11924,Atlantic,,settlement,,,,0,
11925,Atlantic,,settlement,,,,0,
11926,Atlantic,,settlement,,,,0,
11927,Atlantic,,settlement,,,,0,
11928,Irish,,settlement,,,,0,
11929,Irish,,settlement,,,,0,
11930,North,,settlement,,,,0,
11931,PROV11931,,settlement,,,,0,sea/wasteland placeholder
11932,Arctic,,settlement,,,,0,
11933,Berkana,MOR,settlement,tamazight,sunni,textile_fibres,7,
11934,North,,settlement,,,,0,
11935,North,,settlement,,,,0,
11936,Tazrouk,,settlement,tuareg,sunni,camel,1,
11937,North,,settlement,,,,0,
11938,North,,settlement,,,,0,
11939,Norwegian,,settlement,,,,0,
11940,Chefchaouene,MOR,settlement,moroccan,sunni,fish,7,
11941,Norwegian,,settlement,,,,0,
11942,PROV11942,,settlement,,,,0,sea/wasteland placeholder
11943,Norwegian,,settlement,,,,0,
11944,Norwegian,,settlement,,,,0,
11945,Al Hasakah,TUR,settlement,assyrian,catholic,textile_fibres,7,
11946,Norwegian,,settlement,,,,0,
11947,PROV11947,,settlement,,,,0,sea/wasteland placeholder
11948,PROV11948,,settlement,,,,0,sea/wasteland placeholder
11949,PROV11949,,settlement,,,,0,sea/wasteland placeholder
11950,PROV11950,,settlement,,,,0,sea/wasteland placeholder
11951,PROV11951,,settlement,,,,0,sea/wasteland placeholder
11952,PROV11952,,settlement,,,,0,sea/wasteland placeholder
11953,PROV11953,,settlement,,,,0,sea/wasteland placeholder
11954,PROV11954,,settlement,,,,0,sea/wasteland placeholder
11955,PROV11955,,settlement,,,,0,sea/wasteland placeholder
11956,PROV11956,,settlement,,,,0,sea/wasteland placeholder
11957,PROV11957,,settlement,,,,0,sea/wasteland placeholder
11958,PROV11958,,settlement,,,,0,sea/wasteland placeholder
11959,PROV11959,,settlement,,,,0,sea/wasteland placeholder
11960,PROV11960,,settlement,,,,0,sea/wasteland placeholder
11961,PROV11961,,settlement,,,,0,sea/wasteland placeholder
11962,PROV11962,,settlement,,,,0,sea/wasteland placeholder
11963,PROV11963,,settlement,,,,0,sea/wasteland placeholder
11964,PROV11964,,settlement,,,,0,sea/wasteland placeholder
11965,PROV11965,,settlement,,,,0,sea/wasteland placeholder
11966,PROV11966,,settlement,,,,0,sea/wasteland placeholder
11967,Atlantic,,settlement,,,,0,
11968,PROV11968,,settlement,,,,0,sea/wasteland placeholder
11969,PROV11969,,settlement,,,,0,sea/wasteland placeholder
11970,Tyrrhenian,,settlement,,,,0,
11971,North,,settlement,,,,0,
11972,Mediterranean,,settlement,,,,0,
11973,Mediterranean,,settlement,,,,0,
11974,Levantine,,settlement,,,,0,
11975,Mediterranean,,settlement,,,,0,
11976,Mediterranean,,settlement,,,,0,
11977,Mediterranean,,settlement,,,,0,
11978,PROV11978,,settlement,,,,0,sea/wasteland placeholder
11979,PROV11979,,settlement,,,,0,sea/wasteland placeholder
11980,PROV11980,,settlement,,,,0,sea/wasteland placeholder
11981,PROV11981,,settlement,,,,0,sea/wasteland placeholder
11982,PROV11982,,settlement,,,,0,sea/wasteland placeholder
11983,PROV11983,,settlement,,,,0,sea/wasteland placeholder
11984,PROV11984,,settlement,,,,0,sea/wasteland placeholder
11985,PROV11985,,settlement,,,,0,sea/wasteland placeholder
11986,PROV11986,,settlement,,,,0,sea/wasteland placeholder
11987,PROV11987,,settlement,,,,0,sea/wasteland placeholder
11988,PROV11988,,settlement,,,,0,sea/wasteland placeholder
11989,PROV11989,,settlement,,,,0,sea/wasteland placeholder
11990,PROV11990,,settlement,,,,0,sea/wasteland placeholder
11991,PROV11991,,settlement,,,,0,sea/wasteland placeholder
11992,PROV11992,,settlement,,,,0,sea/wasteland placeholder
11993,PROV11993,,settlement,,,,0,sea/wasteland placeholder
11994,PROV11994,,settlement,yakut,tengri,wood,0,
11995,PROV11995,,settlement,,,,0,sea/wasteland placeholder
11996,PROV11996,,settlement,,,,0,sea/wasteland placeholder
11997,PROV11997,,settlement,,,,0,sea/wasteland placeholder
11998,PROV11998,,settlement,,,,0,sea/wasteland placeholder
11999,PROV11999,,settlement,,,,0,sea/wasteland placeholder
12000,PROV12000,,settlement,,,,0,sea/wasteland placeholder
12001,PROV12001,,settlement,,,,0,sea/wasteland placeholder
12002,PROV12002,,settlement,,,,0,sea/wasteland placeholder
12003,PROV12003,,settlement,,,,0,sea/wasteland placeholder
12004,PROV12004,,settlement,,,,0,sea/wasteland placeholder
12005,PROV12005,,settlement,,,,0,sea/wasteland placeholder
12006,Salvador,,settlement,,,,0,
12007,Kukaklek,,settlement,,,,0,
12008,White,,settlement,,,,0,
12009,PROV12009,,settlement,,,,0,sea/wasteland placeholder
12010,PROV12010,,settlement,,,,0,sea/wasteland placeholder
12011,PROV12011,,settlement,,,,0,sea/wasteland placeholder
12012,PROV12012,,settlement,,,,0,sea/wasteland placeholder
12013,PROV12013,,settlement,,,,0,sea/wasteland placeholder
12014,PROV12014,,settlement,,,,0,sea/wasteland placeholder
12015,PROV12015,,settlement,,,,0,sea/wasteland placeholder
12016,PROV12016,,settlement,,,,0,sea/wasteland placeholder
12017,PROV12017,,settlement,,,,0,sea/wasteland placeholder
12018,PROV12018,,settlement,,,,0,sea/wasteland placeholder
12019,PROV12019,,settlement,,,,0,sea/wasteland placeholder
12020,PROV12020,,settlement,,,,0,sea/wasteland placeholder
12021,PROV12021,,settlement,,,,0,sea/wasteland placeholder
12022,PROV12022,,settlement,,,,0,sea/wasteland placeholder
